Id,Odonimo,ID Pianta,Quadrante,offset_x,offset_y
ALB_0170,Via Scoto Michele,005,3,-10,4
ALB_0171,Via Scoto Michele,006,3,-10,4
ALB_0172,Via Scoto Michele,007,3,-10,4
ALB_0173,Via Scoto Michele,008,3,-10,4
ALB_0174,Via Scoto Michele,009,3,-10,4
ALB_0175,Via Scoto Michele,010,3,-10,4
ALB_0176,Via Scoto Michele,011,3,-10,4
ALB_0177,Via Scoto Michele,012,3,-10,4
ALB_0178,Via Scoto Michele,013,3,-10,4
ALB_0179,Via Scoto Michele,014,3,-10,4
ALB_0180,Via Scoto Michele,015,3,-10,4
ALB_0181,Via Scoto Michele,016,3,-10,4
ALB_0182,Via Scoto Michele,017,3,-10,4
ALB_0183,Via Scoto Michele,018,3,-10,4
ALB_0184,Via Scoto Michele,019,3,-10,4
ALB_0185,Via Scoto Michele,020,3,-10,4
ALB_0186,Via Scoto Michele,021,3,-10,4
ALB_0187,Via Scoto Michele,022,3,-10,4
ALB_0188,Via Scoto Michele,023,3,-10,4
ALB_0189,Via Scoto Michele,024,3,-10,4
ALB_0190,Via Scoto Michele,025,3,-10,4
ALB_0191,Via Scoto Michele,026,3,-10,4
ALB_0192,Via Scoto Michele,027,3,-10,4
ALB_0193,Via Scoto Michele,028,3,-10,4
ALB_0194,Viale Dei Picciotti - A,001,0,-2,-10
ALB_0195,Viale Dei Picciotti - A,002,0,-2,-10
ALB_0196,Viale Dei Picciotti - A,003,0,-2,-10
ALB_0197,Viale Dei Picciotti - A,004,0,-2,-10
ALB_0198,Viale Dei Picciotti - A,005,0,-2,-10
ALB_0199,Viale Dei Picciotti - A,006,0,-2,-10
ALB_0200,Viale Dei Picciotti - A,007,8,-2,10
ALB_0201,Viale Dei Picciotti - A,008,8,-2,10
ALB_0202,Viale Dei Picciotti - A,009,8,-2,10
ALB_0203,Viale Dei Picciotti - A,010,8,-2,10
ALB_0204,Viale Dei Picciotti - A,011,8,-2,10
ALB_0205,Viale Dei Picciotti - A,012,8,-2,10
ALB_0206,Viale Dei Picciotti - A,013,8,-2,10
ALB_0207,Viale Dei Picciotti - A,014,8,-2,10
ALB_0208,Viale Dei Picciotti - A,015,8,-2,10
ALB_0209,Viale Dei Picciotti - A,016,8,-2,10
ALB_0210,Viale Dei Picciotti - A,017,8,-2,10
ALB_0211,Viale Dei Picciotti - A,018,8,-2,10
ALB_0212,Viale Dei Picciotti - A,019,8,-2,10
ALB_0213,Viale Dei Picciotti - A,020,8,-2,10
ALB_0214,Viale Dei Picciotti - A,021,8,-2,10
ALB_0215,Viale Dei Picciotti - A,022,8,-2,10
ALB_0216,Viale Dei Picciotti - A,023,8,-2,10
ALB_0217,Viale Dei Picciotti - A,024,8,-2,10
ALB_0218,Viale Dei Picciotti - A,025,8,-2,10
ALB_0219,Viale Dei Picciotti - A,026,8,-2,10
ALB_0220,Viale Dei Picciotti - A,027,8,-2,10
ALB_0221,Viale Dei Picciotti - A,028,8,-2,10
ALB_0222,Viale Dei Picciotti - A,029,8,-2,10
ALB_0223,Viale Dei Picciotti - A,030,8,-2,10
ALB_0224,Viale Dei Picciotti - A,031,8,-2,10
ALB_0225,Viale Dei Picciotti - B,032,8,-2,10
ALB_0226,Viale Dei Picciotti - B,033,8,-2,10
ALB_0227,Viale Dei Picciotti - B,034,8,-2,10
ALB_0228,Viale Dei Picciotti - B,035,8,-2,10
ALB_0229,Viale Dei Picciotti - B,036,8,-2,10
ALB_0230,Viale Dei Picciotti - B,037,8,-2,10
ALB_0231,Viale Dei Picciotti - B,038,8,-2,10
ALB_0232,Viale Dei Picciotti - B,039,8,-2,10
ALB_0233,Viale Dei Picciotti - B,040,8,-2,10
ALB_0234,Viale Dei Picciotti - B,041,8,-2,10
ALB_0235,Viale Dei Picciotti - B,042,8,-2,10
ALB_0236,Viale Dei Picciotti - B,043,8,-2,10
ALB_0237,Viale Dei Picciotti - B,044,8,-2,10
ALB_0238,Viale Dei Picciotti - B,045,8,-2,10
ALB_0239,Viale Dei Picciotti - B,046,8,-2,10
ALB_0240,Viale Dei Picciotti - B,047,8,-2,10
ALB_0241,Viale Dei Picciotti - B,048,8,-2,10
ALB_0242,Viale Dei Picciotti - B,049,8,-2,10
ALB_0243,Viale Dei Picciotti - B,050,8,-2,10
ALB_0244,Viale Dei Picciotti - B,051,8,-2,10
ALB_0245,Viale Dei Picciotti - B,052,8,-2,10
ALB_0246,Viale Dei Picciotti - B,053,8,-2,10
ALB_0247,Viale Dei Picciotti - B,054,8,-2,10
ALB_0248,Viale Dei Picciotti - B,055,8,-2,10
ALB_0249,Viale Dei Picciotti - B,056,8,-2,10
ALB_0250,Viale Dei Picciotti - B,057,8,-2,10
ALB_0251,Viale Dei Picciotti - B,058,8,-2,10
ALB_0252,Viale Dei Picciotti - B,059,8,-2,10
ALB_0253,Viale Dei Picciotti - B,060,8,-2,10
ALB_0254,Viale Dei Picciotti - B,061,8,-2,10
ALB_0255,Viale Dei Picciotti - B,062,8,-2,10
ALB_0256,Viale Dei Picciotti - B,063,8,-2,10
ALB_0257,Viale Dei Picciotti - B,064,8,-2,10
ALB_0258,Viale Dei Picciotti - B,065,8,-2,10
ALB_0259,Via Rizzo Ammiraglio - A,001,8,0,10
ALB_0260,Via Rizzo Ammiraglio - A,002,8,0,10
ALB_0261,Via Rizzo Ammiraglio - A,003,8,0,10
ALB_0262,Via Rizzo Ammiraglio - A,004,8,0,10
ALB_0263,Via Rizzo Ammiraglio - A,005,8,0,10
ALB_0264,Via Rizzo Ammiraglio - A,006,8,0,10
ALB_0265,Via Rizzo Ammiraglio - A,007,8,0,10
ALB_0266,Via Rizzo Ammiraglio - A,008,8,0,10
ALB_0267,Via Rizzo Ammiraglio - A,009,8,0,10
ALB_0268,Via Rizzo Ammiraglio - A,010,8,0,10
ALB_0269,Via Rizzo Ammiraglio - A,011,8,0,10
ALB_0270,Via Rizzo Ammiraglio - A,012,8,0,10
ALB_0271,Via Rizzo Ammiraglio - A,013,8,0,10
ALB_0272,Via Rizzo Ammiraglio - A,014,8,0,10
ALB_0273,Via Rizzo Ammiraglio - A,015,8,0,10
ALB_0274,Via Rizzo Ammiraglio - A,016,8,0,10
ALB_0275,Via Rizzo Ammiraglio - A,017,8,0,10
ALB_0276,Via Rizzo Ammiraglio - A,018,8,0,10
ALB_0277,Via Rizzo Ammiraglio - A,019,8,0,10
ALB_0278,Via Rizzo Ammiraglio - A,020,8,0,10
ALB_0279,Via Rizzo Ammiraglio - A,021,8,0,10
ALB_0280,Via Rizzo Ammiraglio - A,022,8,0,10
ALB_0281,Via Rizzo Ammiraglio - A,023,8,0,10
ALB_0282,Via Rizzo Ammiraglio - A,024,8,0,10
ALB_0283,Via Rizzo Ammiraglio - A,025,8,0,10
ALB_0284,Via Rizzo Ammiraglio - A,026,8,0,10
ALB_0285,Via Rizzo Ammiraglio - A,027,8,0,10
ALB_0286,Via Rizzo Ammiraglio - A,028,8,0,10
ALB_0287,Via Rizzo Ammiraglio - B,029,8,0,10
ALB_0288,Via Rizzo Ammiraglio - B,030,8,0,10
ALB_0289,Via Rizzo Ammiraglio - B,031,8,0,10
ALB_0290,Via Rizzo Ammiraglio - B,032,8,0,10
ALB_0291,Via Rizzo Ammiraglio - B,033,8,0,10
ALB_0292,Via Rizzo Ammiraglio - B,034,8,0,10
ALB_0293,Via Rizzo Ammiraglio - B,035,8,0,10
ALB_0294,Via Rizzo Ammiraglio - B,036,8,0,10
ALB_0295,Via Rizzo Ammiraglio - B,037,8,0,10
ALB_0296,Via Rizzo Ammiraglio - B,038,8,0,10
ALB_0297,Via Rizzo Ammiraglio - B,039,8,0,10
ALB_0298,Via Rizzo Ammiraglio - B,040,8,0,10
ALB_0299,Via Rizzo Ammiraglio - B,041,8,0,10
ALB_0300,Via Rizzo Ammiraglio - B,042,8,0,10
ALB_0301,Via Rizzo Ammiraglio - B,043,8,0,10
ALB_0302,Via Rizzo Ammiraglio - B,044,8,0,10
ALB_0303,Via Rizzo Ammiraglio - B,045,8,0,10
ALB_0304,Via Rizzo Ammiraglio - B,046,8,0,10
ALB_0305,Via Rizzo Ammiraglio - B,047,8,0,10
ALB_0306,Via Rizzo Ammiraglio - B,048,8,0,10
ALB_0307,Via Rizzo Ammiraglio - B,049,8,0,10
ALB_0308,Via Rizzo Ammiraglio - B,050,8,0,10
ALB_0309,Via Rizzo Ammiraglio - B,051,8,0,10
ALB_0310,Via Rizzo Ammiraglio - B,052,8,0,10
ALB_0311,Via Rizzo Ammiraglio - B,053,8,0,10
ALB_0312,Via Rizzo Ammiraglio - B,054,8,0,10
ALB_0313,Via Rizzo Ammiraglio - B,055,8,-3,-10
ALB_0314,Via Rizzo Ammiraglio - B,056,8,-3,-10
ALB_0315,Via Rizzo Ammiraglio - B,057,8,-3,-10
ALB_0316,Via Rizzo Ammiraglio - B,058,8,-3,-10
ALB_0317,Via Rizzo Ammiraglio - B,059,8,-3,-10
ALB_0318,Via Rizzo Ammiraglio - B,060,8,-3,-10
ALB_0319,Via Rizzo Ammiraglio - B,061,8,-3,-10
ALB_0320,Via Rizzo Ammiraglio - B,062,8,-3,-10
ALB_0321,Via Rizzo Ammiraglio - B,063,8,-3,-10
ALB_0322,Via Rizzo Ammiraglio - B,064,8,-3,-10
ALB_0323,Via Rizzo Ammiraglio - B,065,8,-3,-10
ALB_0324,Via Rizzo Ammiraglio - B,066,8,-3,-10
ALB_0325,Via Rizzo Ammiraglio - B,067,8,-3,-10
ALB_0326,Via Rizzo Ammiraglio - B,068,8,-3,-10
ALB_0327,Via Rizzo Ammiraglio - B,069,8,-3,-10
ALB_0328,Via Rizzo Ammiraglio - B,070,8,-3,-10
ALB_0329,Via Rizzo Ammiraglio - B,071,8,-3,-10
ALB_0330,Via Rizzo Ammiraglio - B,072,8,-3,-10
ALB_0331,Via Rizzo Ammiraglio - B,073,8,-3,-10
ALB_0332,Via Rizzo Ammiraglio - B,074,8,-3,-10
ALB_0333,Via Rizzo Ammiraglio - B,075,8,-3,-10
ALB_0334,Via Rizzo Ammiraglio - B,076,8,-3,-10
ALB_0335,Via Rizzo Ammiraglio - B,077,8,-3,-10
ALB_0336,Via Rizzo Ammiraglio - B,078,8,-3,-10
ALB_0337,Via Rizzo Ammiraglio - B,079,8,-3,-10
ALB_0338,Via Rizzo Ammiraglio - B,080,8,-3,-10
ALB_0339,Via Rizzo Ammiraglio - B,081,8,-3,-10
ALB_0340,Via Rizzo Ammiraglio - B,082,8,-3,-10
ALB_0341,Via Rizzo Ammiraglio - B,083,8,-3,-10
ALB_0342,Via Rizzo Ammiraglio - B,084,8,-3,-10
ALB_0343,Via Rizzo Ammiraglio - B,085,8,-3,-10
ALB_0344,Via Rizzo Ammiraglio - B,086,8,-3,-10
ALB_0345,Via Rizzo Ammiraglio - B,087,8,-3,-10
ALB_0346,Via Rizzo Ammiraglio - B,088,8,-3,-10
ALB_0347,Via Rizzo Ammiraglio - A,089,8,-3,-10
ALB_0348,Via Rizzo Ammiraglio - A,090,8,-3,-10
ALB_0349,Via Rizzo Ammiraglio - A,091,8,-3,-10
ALB_0350,Via Rizzo Ammiraglio - A,092,8,-3,-10
ALB_0351,Via Rizzo Ammiraglio - A,093,8,-3,-10
ALB_0352,Via Rizzo Ammiraglio - A,094,8,-3,-10
ALB_0353,Via Rizzo Ammiraglio - A,095,8,-3,-10
ALB_0354,Via Rizzo Ammiraglio - A,096,8,-3,-10
ALB_0355,Via Rizzo Ammiraglio - A,097,8,-3,-10
ALB_0356,Via Rizzo Ammiraglio - A,098,8,-3,-10
ALB_0357,Via Rizzo Ammiraglio - A,099,8,-3,-10
ALB_0358,Via Rizzo Ammiraglio - A,100,8,-3,-10
ALB_0359,Via Rizzo Ammiraglio - A,101,8,-3,-10
ALB_0360,Via Rizzo Ammiraglio - A,102,8,-3,-10
ALB_0361,Via Rizzo Ammiraglio - A,103,8,-3,-10
ALB_0362,Via Rizzo Ammiraglio - A,104,8,-3,-10
ALB_0363,Via Rizzo Ammiraglio - A,105,8,-3,-10
ALB_0364,Via Rizzo Ammiraglio - A,106,8,-3,-10
ALB_0365,Via Rizzo Ammiraglio - A,107,8,-3,-10
ALB_0366,Via Rizzo Ammiraglio - A,108,8,-3,-10
ALB_0367,Via Rizzo Ammiraglio - A,109,8,-3,-10
ALB_0368,Via Rizzo Ammiraglio - A,110,8,-3,-10
ALB_0369,Via Rizzo Ammiraglio - A,111,8,-3,-10
ALB_0370,Via Rizzo Ammiraglio - A,112,8,-3,-10
ALB_0371,Via Rizzo Ammiraglio - A,113,8,-3,-10
ALB_0372,Via Rizzo Ammiraglio - A,114,8,-3,-10
ALB_0373,Via Rizzo Ammiraglio - A,115,8,-3,-10
ALB_0374,Via Rizzo Ammiraglio - A,116,8,-3,-10
ALB_0375,Via Principe Di Belmonte,001,8,-2,-10
ALB_0376,Via Principe Di Belmonte,002,8,-2,-10
ALB_0377,Via Principe Di Belmonte,003,8,-2,-10
ALB_0378,Via Principe Di Belmonte,004,8,-2,-10
ALB_0379,Via Principe Di Belmonte,005,8,-2,-10
ALB_0380,Via Principe Di Belmonte,006,8,-2,-10
ALB_0381,Via Principe Di Belmonte,007,8,-2,-10
ALB_0382,Via Principe Di Belmonte,008,8,-2,-10
ALB_0383,Via Principe Di Belmonte,009,8,-2,-10
ALB_0384,Via Principe Di Belmonte,010,8,-2,-10
ALB_0385,Via Principe Di Belmonte,011,8,-2,-10
ALB_0386,Via Principe Di Belmonte,012,8,-2,-10
ALB_0387,Via Principe Di Belmonte,013,8,-2,-10
ALB_0388,Via Principe Di Belmonte,014,8,-2,-10
ALB_0389,Via Principe Di Belmonte,015,8,-2,-10
ALB_0390,Via Principe Di Belmonte,016,8,-2,-10
ALB_0391,Via Principe Di Belmonte,017,8,-2,-10
ALB_0392,Via Principe Di Belmonte,018,8,-2,-10
ALB_0393,Via Principe Di Belmonte,019,8,-2,-10
ALB_0394,Via Principe Di Belmonte,020,8,-2,-10
ALB_0395,Via Principe Di Belmonte,021,8,-2,-10
ALB_0396,Via Principe Di Belmonte,022,8,-2,-10
ALB_0397,Via Principe Di Belmonte,023,8,-2,-10
ALB_0398,Via Principe Di Belmonte,024,8,-2,-10
ALB_0399,Via Principe Di Belmonte,025,8,-2,-10
ALB_0400,Via Principe Di Belmonte,026,8,-2,-10
ALB_0401,Via Principe Di Belmonte,027,8,-2,-10
ALB_0402,Via Principe Di Belmonte,028,8,-2,-10
ALB_0403,Via Principe Di Belmonte,029,8,-2,-10
ALB_0404,Via Principe Di Belmonte,030,8,-2,-10
ALB_0405,Via Principe Di Belmonte,031,8,-2,-10
ALB_0406,Via Principe Di Belmonte,032,8,-2,-10
ALB_0407,Via Principe Di Belmonte,033,8,-2,-10
ALB_0408,Via Principe Di Belmonte,034,8,-2,-10
ALB_0409,Via Principe Di Belmonte,034-2,8,-2,-10
ALB_0410,Via Principe Di Belmonte,035,8,-2,-10
ALB_0411,Via Principe Di Belmonte,036,8,-2,-10
ALB_0412,Via Principe Di Belmonte,037,8,-2,-10
ALB_0413,Via Principe Di Belmonte,038,8,-2,-10
ALB_0414,Via Principe Di Belmonte,039,8,-2,-10
ALB_0415,Via Principe Di Belmonte,040,8,-2,-10
ALB_0416,Via Principe Di Belmonte,041,8,-2,-10
ALB_0417,Via Principe Di Belmonte,042,8,-2,-10
ALB_0418,Via Principe Di Belmonte,043,8,-2,-10
ALB_0419,Via Principe Di Belmonte,044,8,-2,-10
ALB_0420,Via Principe Di Belmonte,045,8,-2,-10
ALB_0421,Via Principe Di Belmonte,046,8,-2,-10
ALB_0422,Via Principe Di Belmonte,047,8,-2,-10
ALB_0423,Via Principe Di Belmonte,048,8,0,10
ALB_0424,Via Principe Di Belmonte,049,8,0,10
ALB_0425,Via Principe Di Belmonte,050,8,0,10
ALB_0426,Via Principe Di Belmonte,051,8,0,10
ALB_0427,Via Principe Di Belmonte,052,8,0,10
ALB_0428,Via Principe Di Belmonte,053,8,0,10
ALB_0429,Via Principe Di Belmonte,054,8,0,10
ALB_0430,Via Principe Di Belmonte,055,8,0,10
ALB_0431,Via Principe Di Belmonte,056,8,0,10
ALB_0432,Via Principe Di Belmonte,057,8,0,10
ALB_0433,Via Principe Di Belmonte,058,8,0,10
ALB_0434,Via Principe Di Belmonte,059,8,0,10
ALB_0435,Via Principe Di Belmonte,060,8,0,10
ALB_0436,Via Principe Di Belmonte,061,8,0,10
ALB_0437,Via Principe Di Belmonte,062,8,0,10
ALB_0438,Via Principe Di Belmonte,063,8,0,10
ALB_0439,Via Principe Di Belmonte,064,8,0,10
ALB_0440,Via Principe Di Belmonte,065,8,0,10
ALB_0441,Via Principe Di Belmonte,066,8,0,10
ALB_0442,Via Principe Di Belmonte,067,8,0,10
ALB_0443,Via Principe Di Belmonte,068,8,0,10
ALB_0444,Via Principe Di Belmonte,069,8,0,10
ALB_0445,Via Principe Di Belmonte,070,8,0,10
ALB_0446,Via Principe Di Belmonte,071,8,0,10
ALB_0447,Via Principe Di Belmonte,072,8,0,10
ALB_0448,Via Principe Di Belmonte,073,8,0,10
ALB_0449,Via Principe Di Belmonte,074,8,0,10
ALB_0450,Via Principe Di Belmonte,075,8,0,10
ALB_0451,Via Principe Di Belmonte,076,8,0,10
ALB_0452,Via Principe Di Belmonte,077,8,0,10
ALB_0453,Via Principe Di Belmonte,078,8,0,10
ALB_0454,Via Principe Di Belmonte,079,8,0,10
ALB_0455,Via Principe Di Belmonte,080,8,0,10
ALB_0456,Via Principe Di Belmonte,081,8,0,10
ALB_0457,Via Principe Di Belmonte,082,8,0,10
ALB_0458,Via Principe Di Belmonte,083,8,0,10
ALB_0459,Via Principe Di Belmonte,084,8,0,10
ALB_0460,Via Principe Di Belmonte,085,8,0,10
ALB_0461,Via Principe Di Belmonte,086,8,0,10
ALB_0462,Via Principe Di Belmonte,087,8,0,10
ALB_0463,Via Principe Di Belmonte,088,8,0,10
ALB_0464,Via Principe Di Belmonte,089,8,0,10
ALB_0465,Via Principe Di Belmonte,090,8,0,10
ALB_0466,Via Principe Di Belmonte,091,8,0,10
ALB_0467,Via Principe Di Belmonte,092,8,0,10
ALB_0468,Via Principe Di Belmonte,093,8,0,10
ALB_0469,Via Principe Di Belmonte,094,8,0,10
ALB_0470,Via Principe Di Belmonte,095,8,0,10
ALB_0471,Via Principe Di Belmonte,096,8,0,10
ALB_0472,Via Principe Di Belmonte,097,8,0,10
ALB_0473,Via Principe Di Belmonte,098,8,0,10
ALB_0474,Viale Michelangelo - A,006,8,-4,-10
ALB_0475,Viale Michelangelo - A,009,8,-4,-10
ALB_0476,Viale Michelangelo - A,011,8,-4,-10
ALB_0477,Viale Michelangelo - A,015,8,-4,-10
ALB_0478,Viale Michelangelo - A,016,8,-4,-10
ALB_0479,Viale Michelangelo - A,024,8,-4,-10
ALB_0480,Viale Michelangelo - A,033,8,-4,-10
ALB_0481,Viale Michelangelo - A,034,8,-4,-10
ALB_0482,Viale Michelangelo - A,035,8,-4,-10
ALB_0483,Viale Michelangelo - A,036,8,-4,-10
ALB_0484,Viale Michelangelo - A,038,8,-4,-10
ALB_0485,Viale Michelangelo - A,039,8,-4,-10
